Time (s),AIN0 (V),AIN1 (V)
1.430000,0.091518,0.091518
1.431000,0.091521,0.091515
1.432000,0.091518,0.091515
1.433000,0.091518,0.091515
1.434000,0.091521,0.091521
1.435000,0.091524,0.091518
1.436000,0.091524,0.091521
1.437000,0.091521,0.091518
1.438000,0.091521,0.091518
1.439000,0.091524,0.091521
1.440000,0.091521,0.091521
1.441000,0.091524,0.091521
1.442000,0.091527,0.091518
1.443000,0.091524,0.091521
1.444000,0.091521,0.091521
1.445000,0.091521,0.091518
1.446000,0.091521,0.091521
1.447000,0.091521,0.091518
1.448000,0.091603,0.091597
1.449000,0.091578,0.091572
1.450000,0.091556,0.091546
1.451000,0.091550,0.091540
1.452000,0.091540,0.091534
1.453000,0.091540,0.091546
1.454000,0.091540,0.091537
1.455000,0.091537,0.091524
1.456000,0.091531,0.091524
1.457000,0.091534,0.091527
1.458000,0.091531,0.091527
1.459000,0.091531,0.091521
1.460000,0.091527,0.091524
1.461000,0.091524,0.091521
1.462000,0.091527,0.091524
1.463000,0.091524,0.091521
1.464000,0.091527,0.091524
1.465000,0.091401,0.091395
1.466000,0.091300,0.091300
1.467000,0.091243,0.091243
1.468000,0.091208,0.091205
1.469000,0.091179,0.091183
1.470000,0.091161,0.091157
1.471000,0.091151,0.091145
1.472000,0.091148,0.091142
1.473000,0.091138,0.091129
1.474000,0.091129,0.091126
1.475000,0.091123,0.091126
1.476000,0.091119,0.091123
1.477000,0.091116,0.091116
1.478000,0.091123,0.091113
1.479000,0.091116,0.091113
1.480000,0.091116,0.091113
1.481000,0.091116,0.091113
1.482000,0.091116,0.091110
1.483000,0.091113,0.091110
1.484000,0.091113,0.091107
1.485000,0.091113,0.091110
1.486000,0.091107,0.091110
1.487000,0.091110,0.091104
1.488000,0.091110,0.091110
1.489000,0.091113,0.091110
1.490000,0.091104,0.091110
1.491000,0.091107,0.091107
1.492000,0.091110,0.091107
1.493000,0.091110,0.091104
1.494000,0.091110,0.091107
1.495000,0.091110,0.091107
1.496000,0.091110,0.091107
1.497000,0.091113,0.091104
1.498000,0.091107,0.091110
1.499000,0.091113,0.091104
2.000000,0.091107,0.091107
2.001000,0.091110,0.091104
2.002000,0.091110,0.091104
2.003000,0.091110,0.091104
2.004000,0.091107,0.091107
2.005000,0.091113,0.091107
2.006000,0.091110,0.091104
2.007000,0.091107,0.091104
2.008000,0.091110,0.091107
2.009000,0.091110,0.091104
2.010000,0.091107,0.091107
2.011000,0.091113,0.091107
2.012000,0.091107,0.091100
2.013000,0.091107,0.091107
2.014000,0.091107,0.091104
2.015000,0.091233,0.091227
2.016000,0.091335,0.091331
2.017000,0.091388,0.091388
2.018000,0.091429,0.091423
2.019000,0.091452,0.091448
2.020000,0.091471,0.091467
2.021000,0.091480,0.091480
2.022000,0.091493,0.091490
2.023000,0.091499,0.091496
2.024000,0.091543,0.091543
2.025000,0.091527,0.091521
2.026000,0.091527,0.091518
2.027000,0.091518,0.091515
2.028000,0.091518,0.091518
2.029000,0.091512,0.091512
2.030000,0.091518,0.091515
2.031000,0.091515,0.091515
2.032000,0.091518,0.091512
2.033000,0.091515,0.091512
2.034000,0.091518,0.091512
2.035000,0.091515,0.091509
2.036000,0.091515,0.091515
2.037000,0.091515,0.091512
2.038000,0.091515,0.091512
2.039000,0.091512,0.091512
2.040000,0.091512,0.091515
2.041000,0.091515,0.091509
2.042000,0.091512,0.091515
2.043000,0.091515,0.091512
2.044000,0.091518,0.091515
2.045000,0.091512,0.091515
2.046000,0.091515,0.091512
2.047000,0.091515,0.091509
2.048000,0.091527,0.091518
2.049000,0.091518,0.091521
2.050000,0.091518,0.091518
2.051000,0.091521,0.091521
2.052000,0.091521,0.091512
2.053000,0.091518,0.091515
2.054000,0.091515,0.091512
2.055000,0.091518,0.091512
2.056000,0.091518,0.091509
2.057000,0.091518,0.091515
2.058000,0.091521,0.091512
2.059000,0.091518,0.091515
2.060000,0.091515,0.091515
2.061000,0.091518,0.091509
2.062000,0.091518,0.091512
2.063000,0.091515,0.091512
2.064000,0.091512,0.091515
2.065000,0.091395,0.091388
2.066000,0.091293,0.091287
2.067000,0.091240,0.091230
2.068000,0.091198,0.091192
2.069000,0.091173,0.091173
2.070000,0.091151,0.091151
2.071000,0.091135,0.091132
2.072000,0.091132,0.091129
2.073000,0.091123,0.091123
2.074000,0.091123,0.091119
2.075000,0.091119,0.091116
2.076000,0.091113,0.091116
2.077000,0.091116,0.091107
2.078000,0.091116,0.091110
2.079000,0.091113,0.091107
2.080000,0.091110,0.091110
2.081000,0.091116,0.091107
2.082000,0.091110,0.091107
2.083000,0.091110,0.091107
2.084000,0.091107,0.091107
2.085000,0.091110,0.091104
2.086000,0.091107,0.091104
2.087000,0.091113,0.091100
2.088000,0.091113,0.091110
2.089000,0.091107,0.091107
2.090000,0.091107,0.091107
2.091000,0.091110,0.091104
2.092000,0.091110,0.091107
2.093000,0.091110,0.091104
2.094000,0.091104,0.091110
2.095000,0.091110,0.091104
2.096000,0.091107,0.091110
2.097000,0.091110,0.091107
2.098000,0.091110,0.091100
2.099000,0.091110,0.091104
2.100000,0.091107,0.091107
2.101000,0.091110,0.091107
2.102000,0.091107,0.091104
2.103000,0.091104,0.091107
2.104000,0.091107,0.091104
2.105000,0.091110,0.091104
2.106000,0.091113,0.091104
2.107000,0.091107,0.091104
2.108000,0.091107,0.091107
2.109000,0.091110,0.091100
2.110000,0.091107,0.091104
2.111000,0.091104,0.091107
2.112000,0.091107,0.091104
2.113000,0.091183,0.091176
2.114000,0.091236,0.091230
2.115000,0.091388,0.091388
2.116000,0.091509,0.091505
2.117000,0.091578,0.091572
2.118000,0.091622,0.091622
2.119000,0.091660,0.091651
2.120000,0.091689,0.091679
2.121000,0.091695,0.091698
2.122000,0.091714,0.091708
2.123000,0.091724,0.091717
2.124000,0.091730,0.091730
2.125000,0.091730,0.091730
2.126000,0.091736,0.091736
2.127000,0.091736,0.091733
2.128000,0.091746,0.091739
2.129000,0.091746,0.091739
2.130000,0.091739,0.091743
2.131000,0.091746,0.091739
2.132000,0.091743,0.091746
2.133000,0.091749,0.091743
2.134000,0.091749,0.091746
2.135000,0.091749,0.091743
2.136000,0.091749,0.091743
2.137000,0.091746,0.091746
2.138000,0.091749,0.091743
2.139000,0.091752,0.091743
2.140000,0.091746,0.091746
2.141000,0.091752,0.091749
2.142000,0.091752,0.091749
2.143000,0.091758,0.091752
2.144000,0.091752,0.091752
2.145000,0.091755,0.091749
2.146000,0.091749,0.091749
2.147000,0.091755,0.091743
2.148000,0.091749,0.091749
2.149000,0.091755,0.091749
2.150000,0.091755,0.091749
2.151000,0.091749,0.091749
2.152000,0.091752,0.091746
2.153000,0.091749,0.091749
2.154000,0.091755,0.091749
2.155000,0.091679,0.091670
2.156000,0.091626,0.091619
2.157000,0.091597,0.091591
2.158000,0.091572,0.091575
2.159000,0.091559,0.091556
2.160000,0.091553,0.091550
2.161000,0.091546,0.091543
2.162000,0.091543,0.091537
2.163000,0.091534,0.091531
2.164000,0.091531,0.091534
2.165000,0.091404,0.091407
2.166000,0.091306,0.091303
2.167000,0.091246,0.091240
2.168000,0.091211,0.091211
2.169000,0.091179,0.091186
2.170000,0.091164,0.091161
2.171000,0.091148,0.091145
2.172000,0.091145,0.091138
2.173000,0.091132,0.091129
2.174000,0.091132,0.091126
2.175000,0.091123,0.091119
2.176000,0.091123,0.091116
2.177000,0.091116,0.091116
2.178000,0.091116,0.091113
2.179000,0.091119,0.091113
2.180000,0.091113,0.091110
2.181000,0.091113,0.091107
2.182000,0.091113,0.091110
2.183000,0.091110,0.091110
2.184000,0.091116,0.091110
2.185000,0.091110,0.091113
2.186000,0.091113,0.091110
2.187000,0.091110,0.091104
2.188000,0.091113,0.091104
2.189000,0.091113,0.091107
2.190000,0.091116,0.091110
2.191000,0.091110,0.091107
2.192000,0.091110,0.091110
2.193000,0.091113,0.091110
2.194000,0.091110,0.091107
2.195000,0.091110,0.091107
2.196000,0.091113,0.091107
2.197000,0.091186,0.091183
2.198000,0.091161,0.091154
2.199000,0.091135,0.091138
2.200000,0.091129,0.091126
2.201000,0.091123,0.091116
2.202000,0.091116,0.091116
2.203000,0.091113,0.091116
2.204000,0.091110,0.091113
2.205000,0.091116,0.091107
2.206000,0.091110,0.091110
2.207000,0.091110,0.091107
2.208000,0.091107,0.091110
2.209000,0.091110,0.091104
2.210000,0.091107,0.091107
2.211000,0.091107,0.091100
2.212000,0.091107,0.091107
2.213000,0.091110,0.091107
2.214000,0.091107,0.091107
2.215000,0.091230,0.091224
2.216000,0.091331,0.091328
2.217000,0.091388,0.091385
2.218000,0.091433,0.091423
2.219000,0.091452,0.091452
2.220000,0.091474,0.091467
2.221000,0.091483,0.091483
2.222000,0.091496,0.091486
2.223000,0.091502,0.091493
2.224000,0.091505,0.091505
2.225000,0.091509,0.091505
2.226000,0.091512,0.091509
2.227000,0.091515,0.091509
2.228000,0.091518,0.091509
2.229000,0.091518,0.091515
2.230000,0.091518,0.091512
2.231000,0.091518,0.091515
2.232000,0.091521,0.091512
2.233000,0.091518,0.091518
2.234000,0.091518,0.091518
2.235000,0.091521,0.091515
2.236000,0.091524,0.091521
2.237000,0.091521,0.091521
2.238000,0.091537,0.091531
2.239000,0.091527,0.091524
2.240000,0.091524,0.091521
2.241000,0.091521,0.091521
2.242000,0.091527,0.091521
2.243000,0.091524,0.091521
2.244000,0.091524,0.091515
2.245000,0.091524,0.091521
2.246000,0.091524,0.091521
2.247000,0.091521,0.091521
2.248000,0.091518,0.091521
2.249000,0.091521,0.091515
2.250000,0.091521,0.091518
2.251000,0.091524,0.091518
2.252000,0.091524,0.091518
2.253000,0.091524,0.091521
2.254000,0.091527,0.091521
2.255000,0.091521,0.091521
2.256000,0.091524,0.091521
2.257000,0.091524,0.091521
2.258000,0.091518,0.091524
2.259000,0.091524,0.091518
2.260000,0.091521,0.091521
2.261000,0.091527,0.091521
2.262000,0.091518,0.091518
2.263000,0.091521,0.091521
2.264000,0.091521,0.091518
2.265000,0.091404,0.091395
2.266000,0.091300,0.091293
2.267000,0.091243,0.091236
2.268000,0.091205,0.091202
2.269000,0.091179,0.091176
2.270000,0.091161,0.091154
2.271000,0.091151,0.091142
2.272000,0.091138,0.091138
2.273000,0.091135,0.091129
2.274000,0.091132,0.091123
2.275000,0.091126,0.091116
2.276000,0.091123,0.091116
2.277000,0.091116,0.091113
2.278000,0.091116,0.091110
2.279000,0.091116,0.091113
2.280000,0.091154,0.091154
2.281000,0.091132,0.091129
2.282000,0.091123,0.091119
2.283000,0.091116,0.091116
2.284000,0.091113,0.091107
2.285000,0.091113,0.091107
2.286000,0.091110,0.091104
2.287000,0.091104,0.091104
2.288000,0.091104,0.091104
2.289000,0.091107,0.091097
2.290000,0.091107,0.091100
2.291000,0.091100,0.091100
2.292000,0.091100,0.091100
2.293000,0.091104,0.091100
2.294000,0.091100,0.091097
2.295000,0.091104,0.091097
2.296000,0.091104,0.091097
2.297000,0.091104,0.091100
2.298000,0.091107,0.091097
2.299000,0.091100,0.091097
2.300000,0.091104,0.091097
2.301000,0.091104,0.091097
2.302000,0.091104,0.091097
2.303000,0.091100,0.091097
2.304000,0.091104,0.091094
2.305000,0.091097,0.091094
2.306000,0.091104,0.091100
2.307000,0.091094,0.091100
2.308000,0.091097,0.091091
2.309000,0.091100,0.091097
2.310000,0.091097,0.091094
2.311000,0.091097,0.091094
2.312000,0.091104,0.091097
2.313000,0.091097,0.091100
2.314000,0.091104,0.091094
2.315000,0.091221,0.091217
2.316000,0.091322,0.091316
2.317000,0.091382,0.091379
2.318000,0.091414,0.091417
2.319000,0.091445,0.091439
2.320000,0.091461,0.091458
2.321000,0.091477,0.091474
2.322000,0.091486,0.091477
2.323000,0.091490,0.091490
2.324000,0.091496,0.091496
2.325000,0.091502,0.091499
2.326000,0.091505,0.091499
2.327000,0.091505,0.091502
2.328000,0.091502,0.091509
2.329000,0.091512,0.091509
2.330000,0.091515,0.091512
2.331000,0.091518,0.091515
2.332000,0.091521,0.091515
2.333000,0.091527,0.091527
2.334000,0.091524,0.091524
2.335000,0.091527,0.091521
2.336000,0.091521,0.091524
2.337000,0.091527,0.091521
2.338000,0.091521,0.091518
2.339000,0.091524,0.091521
2.340000,0.091521,0.091515
2.341000,0.091524,0.091515
2.342000,0.091521,0.091521
2.343000,0.091521,0.091521
2.344000,0.091524,0.091521
2.345000,0.091524,0.091521
2.346000,0.091524,0.091518
2.347000,0.091521,0.091518
2.348000,0.091524,0.091521
2.349000,0.091521,0.091515
2.350000,0.091521,0.091518
2.351000,0.091521,0.091512
2.352000,0.091524,0.091518
2.353000,0.091521,0.091518
2.354000,0.091521,0.091521
2.355000,0.091524,0.091524
2.356000,0.091524,0.091518
2.357000,0.091521,0.091518
2.358000,0.091521,0.091521
2.359000,0.091521,0.091518
2.360000,0.091524,0.091521
2.361000,0.091527,0.091518
2.362000,0.091521,0.091521
2.363000,0.091524,0.091518
2.364000,0.091524,0.091515
2.365000,0.091398,0.091391
2.366000,0.091297,0.091290
2.367000,0.091243,0.091230
2.368000,0.091208,0.091202
2.369000,0.091176,0.091176
2.370000,0.091233,0.091233
2.371000,0.091274,0.091271
2.372000,0.091293,0.091293
2.373000,0.091306,0.091303
2.374000,0.091312,0.091309
2.375000,0.091319,0.091319
2.376000,0.091322,0.091319
2.377000,0.091331,0.091316
2.378000,0.091328,0.091328
2.379000,0.091331,0.091328
2.380000,0.091328,0.091328
2.381000,0.091335,0.091328
2.382000,0.091331,0.091328
2.383000,0.091331,0.091328
2.384000,0.091335,0.091328
2.385000,0.091331,0.091335
2.386000,0.091331,0.091331
2.387000,0.091331,0.091328
2.388000,0.091331,0.091328
2.389000,0.091331,0.091338
2.390000,0.091331,0.091325
2.391000,0.091335,0.091331
2.392000,0.091335,0.091331
2.393000,0.091328,0.091328
2.394000,0.091331,0.091328
2.395000,0.091335,0.091328
2.396000,0.091331,0.091331
2.397000,0.091335,0.091331
2.398000,0.091335,0.091331
2.399000,0.091331,0.091331
2.400000,0.091331,0.091328
2.401000,0.091331,0.091331
2.402000,0.091338,0.091331
2.403000,0.091328,0.091331
2.404000,0.091335,0.091331
2.405000,0.091331,0.091331
2.406000,0.091338,0.091328
2.407000,0.091331,0.091331
2.408000,0.091331,0.091331
2.409000,0.091335,0.091328
2.410000,0.091331,0.091325
2.411000,0.091328,0.091331
2.412000,0.091259,0.091249
2.413000,0.091208,0.091205
2.414000,0.091173,0.091170
2.415000,0.091281,0.091278
2.416000,0.091369,0.091366
2.417000,0.091414,0.091414
2.418000,0.091448,0.091445
2.419000,0.091467,0.091464
2.420000,0.091483,0.091483
2.421000,0.091490,0.091493
2.422000,0.091505,0.091496
2.423000,0.091505,0.091505
2.424000,0.091509,0.091509
2.425000,0.091518,0.091512
2.426000,0.091515,0.091512
2.427000,0.091521,0.091512
2.428000,0.091527,0.091524
2.429000,0.091524,0.091521
2.430000,0.091524,0.091521
2.431000,0.091524,0.091521
2.432000,0.091521,0.091518
2.433000,0.091521,0.091518
2.434000,0.091521,0.091521
2.435000,0.091524,0.091524
2.436000,0.091521,0.091521
2.437000,0.091524,0.091524
2.438000,0.091521,0.091521
2.439000,0.091527,0.091518
2.440000,0.091521,0.091521
2.441000,0.091527,0.091524
2.442000,0.091521,0.091527
2.443000,0.091524,0.091521
2.444000,0.091521,0.091521
2.445000,0.091521,0.091521
2.446000,0.091524,0.091521
2.447000,0.091527,0.091521
2.448000,0.091527,0.091524
2.449000,0.091524,0.091521
2.450000,0.091527,0.091521
2.451000,0.091527,0.091524
2.452000,0.091524,0.091524
2.453000,0.091524,0.091521
2.454000,0.091600,0.091597
2.455000,0.091578,0.091575
2.456000,0.091553,0.091553
2.457000,0.091543,0.091537
2.458000,0.091540,0.091537
2.459000,0.091531,0.091534
2.460000,0.091531,0.091527
2.461000,0.091531,0.091521
2.462000,0.091527,0.091521
2.463000,0.091527,0.091521
2.464000,0.091527,0.091524
2.465000,0.091404,0.091401
2.466000,0.091300,0.091293
2.467000,0.091246,0.091240
2.468000,0.091205,0.091205
2.469000,0.091179,0.091176
2.470000,0.091164,0.091164
2.471000,0.091148,0.091145
2.472000,0.091138,0.091135
2.473000,0.091129,0.091129
2.474000,0.091129,0.091119
2.475000,0.091126,0.091116
2.476000,0.091119,0.091116
2.477000,0.091116,0.091107
2.478000,0.091119,0.091113
2.479000,0.091116,0.091116
2.480000,0.091116,0.091110
2.481000,0.091110,0.091113
2.482000,0.091113,0.091107
2.483000,0.091113,0.091110
2.484000,0.091110,0.091110
2.485000,0.091113,0.091110
2.486000,0.091110,0.091107
2.487000,0.091110,0.091107
2.488000,0.091110,0.091107
2.489000,0.091113,0.091107
2.490000,0.091110,0.091104
2.491000,0.091107,0.091107
2.492000,0.091110,0.091107
2.493000,0.091110,0.091104
2.494000,0.091107,0.091104
2.495000,0.091107,0.091104
2.496000,0.091104,0.091104
2.497000,0.091107,0.091110
2.498000,0.091113,0.091110
2.499000,0.091113,0.091107
3.000000,0.091110,0.091104
3.001000,0.091110,0.091104
3.002000,0.091110,0.091107
3.003000,0.091107,0.091104
3.004000,0.091107,0.091104
3.005000,0.091113,0.091100
3.006000,0.091107,0.091104
3.007000,0.091113,0.091100
3.008000,0.091104,0.091104
3.009000,0.091110,0.091104
3.010000,0.091104,0.091110
3.011000,0.091113,0.091100
3.012000,0.091110,0.091107
3.013000,0.091107,0.091104
3.014000,0.091110,0.091104
3.015000,0.091338,0.091335
3.016000,0.091527,0.091527
3.017000,0.091632,0.091629
3.018000,0.091698,0.091705
3.019000,0.091749,0.091749
3.020000,0.091787,0.091781
3.021000,0.091809,0.091806
3.022000,0.091828,0.091825
3.023000,0.091844,0.091838
3.024000,0.091860,0.091856
3.025000,0.091866,0.091866
3.026000,0.091869,0.091866
3.027000,0.091875,0.091872
3.028000,0.091875,0.091872
3.029000,0.091879,0.091879
3.030000,0.091885,0.091875
3.031000,0.091882,0.091879
3.032000,0.091882,0.091882
3.033000,0.091882,0.091885
3.034000,0.091885,0.091882
3.035000,0.091885,0.091882
3.036000,0.091926,0.091923
3.037000,0.091907,0.091901
3.038000,0.091891,0.091894
3.039000,0.091891,0.091888
3.040000,0.091888,0.091885
3.041000,0.091885,0.091885
3.042000,0.091888,0.091879
3.043000,0.091885,0.091882
3.044000,0.091882,0.091875
3.045000,0.091885,0.091879
3.046000,0.091885,0.091875
3.047000,0.091885,0.091882
3.048000,0.091882,0.091885
3.049000,0.091885,0.091882
3.050000,0.091885,0.091879
3.051000,0.091885,0.091875
3.052000,0.091885,0.091882
3.053000,0.091888,0.091882
3.054000,0.091885,0.091879
3.055000,0.091882,0.091882
3.056000,0.091888,0.091882
3.057000,0.091882,0.091879
3.058000,0.091882,0.091882
3.059000,0.091885,0.091879
3.060000,0.091885,0.091882
3.061000,0.091885,0.091875
3.062000,0.091882,0.091885
3.063000,0.091885,0.091875
3.064000,0.091885,0.091875
3.065000,0.091654,0.091645
3.066000,0.091461,0.091458
3.067000,0.091353,0.091357
3.068000,0.091284,0.091281
3.069000,0.091236,0.091236
3.070000,0.091205,0.091198
3.071000,0.091179,0.091176
3.072000,0.091161,0.091161
3.073000,0.091145,0.091145
3.074000,0.091142,0.091132
3.075000,0.091129,0.091129
3.076000,0.091126,0.091123
3.077000,0.091119,0.091119
3.078000,0.091119,0.091116
3.079000,0.091116,0.091113
3.080000,0.091116,0.091113
3.081000,0.091113,0.091110
3.082000,0.091110,0.091110
3.083000,0.091110,0.091107
3.084000,0.091113,0.091110
3.085000,0.091113,0.091113
3.086000,0.091113,0.091113
3.087000,0.091119,0.091113
3.088000,0.091113,0.091110
3.089000,0.091110,0.091110
3.090000,0.091110,0.091107
3.091000,0.091113,0.091110
3.092000,0.091116,0.091110
3.093000,0.091113,0.091110
3.094000,0.091113,0.091113
3.095000,0.091113,0.091107
3.096000,0.091113,0.091110
3.097000,0.091113,0.091107
3.098000,0.091113,0.091110
3.099000,0.091119,0.091110
3.100000,0.091110,0.091113
3.101000,0.091116,0.091107
3.102000,0.091110,0.091110
3.103000,0.091110,0.091107
3.104000,0.091110,0.091110
3.105000,0.091113,0.091107
3.106000,0.091110,0.091110
3.107000,0.091113,0.091110
3.108000,0.091113,0.091110
3.109000,0.091113,0.091110
3.110000,0.091110,0.091107
3.111000,0.091110,0.091107
3.112000,0.091110,0.091107
3.113000,0.091113,0.091110
3.114000,0.091107,0.091107
3.115000,0.091344,0.091341
3.116000,0.091531,0.091527
3.117000,0.091635,0.091635
3.118000,0.091708,0.091708
3.119000,0.091765,0.091762
3.120000,0.091793,0.091793
3.121000,0.091819,0.091819
3.122000,0.091834,0.091831
3.123000,0.091850,0.091844
3.124000,0.091863,0.091853
3.125000,0.091945,0.091939
3.126000,0.092002,0.091993
3.127000,0.092030,0.092027
3.128000,0.092053,0.092049
3.129000,0.092068,0.092065
3.130000,0.092078,0.092078
3.131000,0.092091,0.092081
3.132000,0.092097,0.092087
3.133000,0.092103,0.092097
3.134000,0.092103,0.092097
3.135000,0.092100,0.092103
3.136000,0.092110,0.092103
3.137000,0.092106,0.092106
3.138000,0.092113,0.092103
3.139000,0.092113,0.092113
3.140000,0.092110,0.092113
3.141000,0.092113,0.092110
3.142000,0.092119,0.092116
3.143000,0.092116,0.092110
3.144000,0.092119,0.092116
3.145000,0.092116,0.092116
3.146000,0.092122,0.092110
3.147000,0.092119,0.092113
3.148000,0.092122,0.092113
3.149000,0.092119,0.092113
3.150000,0.092122,0.092116
3.151000,0.092119,0.092113
3.152000,0.092122,0.092113
3.153000,0.092122,0.092116
3.154000,0.092119,0.092119
3.155000,0.092119,0.092116
3.156000,0.092122,0.092113
3.157000,0.092119,0.092119
3.158000,0.092119,0.092119
3.159000,0.092125,0.092116
3.160000,0.092119,0.092119
3.161000,0.092125,0.092113
3.162000,0.092122,0.092122
3.163000,0.092119,0.092116
3.164000,0.092119,0.092122
3.165000,0.091891,0.091882
